htid,corpus,author,title,pub_date,genre,gender,white,origin_area,origin_nation,wordcount
uiuo.ark:/13960/t12n52b2d,Hathi,"Beckford, William,",The history of the Caliph Vathek / by William Beckford,1887,Fiction,,,,,45404
njp.32101067708295,Hathi,"Berens, Louise.",A woman with a past. A novel,1886,Fiction,,,,,53494
nyp.33433074865316,Hathi,"Buckrose, J. E.,",The wood end;,1906,Fiction,,,,,84955
nyp.33433075767693,Hathi,"Whitelaw, David.",MacStodger's affinity;,1906,Fiction,,,,,24905
pst.000006683146,Hathi,"Kaye-Smith, Sheila,",The children's summer / | $c: by Sheila Kaye-Smith.,1937,Fiction,,,,,92379
uc1.32106002011796,Hathi,"(Victoria), Sackville-West, V.",Seducers in Ecuador,1924,Fiction,,,,,17463
uiuo.ark:/13960/t4pk0r814,Hathi,"Douglas, John,",Measure for measure,1886,Fiction,,,,,48859
mdp.39015009242234,Hathi,"Woods, Margaret L.","""Come unto these yellow sands,""",1915,Fiction,,,,,57601
uc1.$b120148,Hathi,,"A calendar of letters; | extracts from the publications of Number Five John Street, 1910-1925.",1926,Fiction,,,,,47825
uc1.$b164461,Hathi,"Frank, Leonhard,",The singers : | a novel / | $c: by Leonhard Frank ; translated by Cyrus Brooks.,1932,Fiction,,,,,71499
mdp.39015051325036,Hathi,"Benson, Stella,","Collected short stories, | $c: by Stella Benson.",1936,Fiction,,,,,68133
uc1.$b243570,Hathi,"O'Flaherty, Liam,",The assassin | $c: [by] Liam O'Flaherty.,1928,Fiction,,,,,79490
uiuo.ark:/13960/t20c5g146,Hathi,"Kelly, Tom,",Time and chance,1882,Fiction,,,,,42148
mdp.39015021556058,Hathi,"Dostoyevsky, Fyodor,",Letters from the underworld,1929,Fiction,,,,,121287
uc2.ark:/13960/t41r6qs02,Hathi,"Broughton, Rhoda,",Red as a rose is she,1887,Fiction,,,,,172358
uc1.b3332941,Hathi,"Caine, William,",Bildad the quill-driver,1916,Fiction,,,,,91545
uc1.$b117512,Hathi,"Bateson, J. K.",Moorland mysteries / | $c: by J. K. Bateson ; with 20 ill. from photographs taken by C. W. Bateson.,1925,Fiction,,,,,36906
inu.30000108973110,Hathi,"Leney, I. H.","Shadowland in Ellan Vannin; or, Folk tales of the Isle of Man",1890,Fiction,,,,,40923
uc2.ark:/13960/t54f1qb4c,Hathi,"Barlow, Jane,","Maureen's fairing, and other stories",1895,Fiction,,,,,41327
nyp.33433074902663,Hathi,"McNulty, Edward,",The son of a peasant,1897,Fiction,,,,,107661
wu.89087663902,Hathi,"James, M. R. (Montague Rhodes),",Ghost stories of an antiquary / by Montague Rhodes James.,1938,Fiction,,,,,53141
nyp.33433074938766,Hathi,"Bullock, Shan F.,",The charmer;,1898,Fiction,,,,,65798
uc2.ark:/13960/t2q52vz3p,Hathi,"Stevens, Alfred,",Drawings of Alfred Stevens,1908,Fiction,,,,,6005
wu.89098526122,Hathi,"Steele, Richard,",Toasts rakes and cits,1920,Fiction,,,,,62799
dul1.ark:/13960/t2d800x3c,Hathi,"Hodgson, William Hope,",The night land;,1921,Fiction,,,,,111446
coo.31924013167360,Hathi,,"The witty and entertaining exploits of George Buchanan, commonly called the King's Fool",1900,Fiction,,,,,9776
inu.39000005765297,Hathi,"Parker, K. Langloh",More Australian legendary tales,1898,Fiction,,,,,38621
uc2.ark:/13960/t4qj7b035,Hathi,"Turner, Ethel,",Seven little Australians,1912,Fiction,,,,,60420
mdp.39015013402956,Hathi,"Mansfield, Katherine,",The scrapbook of Katherine Mansfield.,1939,Fiction,,,,,70668
mdp.39015064808614,Hathi,"Crosland, T. W. H.",Lovely woman,1903,Fiction,,,,,43756
mdp.39015026986987,Hathi,,Grimm's Fairy tales,1908,Fiction,,,,,27748
nyp.33433043831654,Hathi,"Gilchrist, Murray,",Good-bye to market,1908,Fiction,,,,,48694
uc2.ark:/13960/t1xd0wt1k,Hathi,"Morris, William,",Early romances of William Morris in prose and verse,1907,Fiction,,,,,122904
uiuo.ark:/13960/t4vh5x307,Hathi,"Fenn, George Manville,",A double knot,1890,Fiction,,,,,58836
nyp.33433074870902,Hathi,"Hocking, Silas K.",Her Benny,1890,Fiction,,,,,79834
uc2.ark:/13960/t18k76d1d,Hathi,"Cable, Boyd.",By blow and kiss,1914,Fiction,,,,,110717
uc2.ark:/13960/t6833w53j,Hathi,"Bruce, Mary Grant,",The stone axe of Burkamukk,1922,Fiction,,,,,77468
uc1.$b300991,Hathi,"James, Norah Cordner,",Sleeveless errand : | a novel / | $c: by Norah C. James.,1929,Fiction,,,,,56844
umn.31951000442949l,Hathi,"Stevens, Frank,",Adventures in hiveland,1903,Fiction,,,,,46761
mdp.39015031308946,Hathi,"Stephens, James,",The Charwoman's daughter,1912,Fiction,,,,,47049
uc2.ark:/13960/t2k64d30h,Hathi,"Goldman, R. L.",Death plays solitaire / | $c: by R.L. Goldman.,1900,Fiction,,,,,77026
inu.39000002830466,Hathi,"Corelli, Marie,",The soul of Lilith,1892,Fiction,,,,,60204
uc2.ark:/13960/t28912r2z,Hathi,"Pike, Oliver Gregory.",Bird biographies,1915,Fiction,,,,,31295
mdp.39015030074853,Hathi,"Lie, Jonas Lauritz Idemil,","Weird tales from northern seas, from the Danish of Jonas Lie",1893,Fiction,,,,,40055
mdp.39015005763126,Hathi,"(William Somerset), Maugham, W. Somerset",Liza of Lambeth.,1934,Fiction,,,,,53068
uc2.ark:/13960/t9668cs7g,Hathi,"Hall, Bradnock.",Norwegian and other fish-tales,1910,Fiction,,,,,53679
uiuo.ark:/13960/t3st85r6w,Hathi,"Page, Hamilton.",The lady resident,1880,Fiction,,,,,75205
njp.32101064793357,Hathi,"Price, A. J.",An angler's lines,1911,Fiction,,,,,22365
uc2.ark:/13960/t0ms3ss5p,Hathi,,For fame and fortune,1900,Fiction,,,,,64566
uc2.ark:/13960/t8hd7wp7j,Hathi,"MacDonald, George,",Salted with fire,1900,Fiction,,,,,88852
inu.30000054507920,Hathi,"Malet, Lucas,",The carissima,1896,Fiction,,,,,93920
njp.32101068150943,Hathi,"Doyle, Arthur Conan,",The man from Archangel,1899,Fiction,,,,,13297
mdp.39015020923200,Hathi,"Ewart, Ernest Andrew,",Front lines,1918,Fiction,,,,,75690
mdp.39015004762236,Hathi,"Rilke, Rainer Maria,","The notebook of Malte Laurids Brigge | $c: [by] Rainer Maria Rilke, translated by John Linton.",1930,Fiction,,,,,76255
mdp.39015003699330,Hathi,"Garnett, David,","A rabbit in the air; | notes from a diary kept while learning to handle an aeroplane, | $c: by David Garnett.",1932,Fiction,,,,,34703
nyp.33433068186646,Hathi,"Russell, J. W.,","Shadow land in Ellan Vannin; or, Folk tales of the Isle of Man",1890,Fiction,,,,,40409
uc1.b4097772,Hathi,"Crowley, Aleister,",The stratagem : | and other stories / | $c: by Aleister Crowley.,1929,Fiction,,,,,20037
uc1.$b25250,Hathi,"Chadwick, William Sydney,","Hunters and the hunted; | some glimpses of man and beast in the African bush, | $c: by W. S. Chadwick; with sketches by W. Woodhouse.",1931,Fiction,,,,,49824
uc1.b4545090,Hathi,,Muṉivar aruḷicceyta Nālaṭiyār =,1893,Fiction,,,,,181289
uc1.b4594041,Hathi,"Boschère, Jean de,",Weird islands,1921,Fiction,,,,,34340
nyp.33433074855044,Hathi,"Collier, Margaret,",The school of art,1891,Fiction,,,,,28511
nnc1.cu58966862,Hathi,"Rydings, Egbert.",Manx tales;,1895,Fiction,,,,,48537
mdp.39015078545020,Hathi,,The little Robinson and other tales,1886,Fiction,,,,,37836
njp.32101068600871,Hathi,"Malory, Thomas,",The noble tale of the Sangreal;,1920,Fiction,,,,,58315
uc2.ark:/13960/t9r20vn71,Hathi,"Le Gallienne, Richard,",The book-bills of Narcissus,1892,Fiction,,,,,32568
uc2.ark:/13960/t5k93dn43,Hathi,"Lockwood, Frank,",The law and lawyers of Pickwick,1894,Fiction,,,,,20090
uc1.l0051171817,Hathi,"Deeney, Daniel.",Peasant lore from Gaelic Ireland,1900,Fiction,,,,,24489
uc2.ark:/13960/t1zc7vq6v,Hathi,"Lang, Andrew,","Old friends. Essays in epistolary parody, by Andrew Lang",1893,Fiction,,,,,36971
nyp.33433074938279,Hathi,"Burnand, F. C.",Chikkin Hazard,1881,Fiction,,,,,30213
uc1.b3325594,Hathi,"Mathers, Helen,",Story of a sin,1882,Fiction,,,,,34969
nyp.33433074902325,Hathi,"Montgomery, Florence,",Prejudged,1900,Fiction,,,,,54121
wu.89098013964,Hathi,"Burnett, Frances Hodgson,",Sara Crewe,1888,Fiction,,,,,27667
uc2.ark:/13960/t8v984g76,Hathi,"Rebek, Lillie.",The home of the dragon;,1893,Fiction,,,,,38722
uc1.$b111967,Hathi,"Benson, E. F. (Edward Frederic),","The male impersonator, | $c: by E. F. Benson.",1929,Fiction,,,,,6985
uiuo.ark:/13960/t2g73bf63,Hathi,"Keller, Gottfried,",Seven legends,1911,Fiction,,,,,34425
uc2.ark:/13960/t00z73t22,Hathi,"Cooke, Harold P.","Maurice, the philosopher (a dialogue);",1912,Fiction,,,,,27583
nyp.33433074970710,Hathi,"Christie, Agatha,",The mysterious affair at Stiles,1920,Fiction,,,,,72349
uc1.b4088979,Hathi,"Sinclair, May.","Uncanny stories, | $c: by May Sinclair; illustrations by Jean de Bosschère.",1923,Fiction,,,,,72943
uc2.ark:/13960/t4gm87q18,Hathi,"Ephtaliōtēs, Argyrēs,",Tales from the isles of Greece,1897,Fiction,,,,,61534
nyp.33433075843494,Hathi,"Theuriet, André,",A mistress of many moods;,1900,Fiction,,,,,26123
mdp.39015004288109,Hathi,"London, Jack,",The son of the wolf;,1902,Fiction,,,,,58631
njp.32101068176617,Hathi,"Doudney, Sarah,",A woman's glory,1883,Fiction,,,,,53194
uiuo.ark:/13960/t15m6vx5z,Hathi,"Spender, John Kent,",Mr. Nobody,1884,Fiction,,,,,61245
uc2.ark:/13960/t6057s91v,Hathi,"Pain, Barry,","In a Canadian canoe, the nine muses minus one, and other stories",1898,Fiction,,,,,69843
mdp.39015059412513,Hathi,"Monkhouse, Allan Noble,","Marmaduke, | $c: by Allan Monkhouse.",1924,Fiction,,,,,44754
uc2.ark:/13960/t9862fb3w,Hathi,"Ellis, Havelock,",Kit's woman; a Cornish idyll,1907,Fiction,,,,,39884
uc1.$b311939,Hathi,"Ramuz, C. F. (Charles Ferdinand),","Beauty on earth, translated from the French.",1929,Fiction,,,,,73357
uiuo.ark:/13960/t1cj8zq20,Hathi,"O'Hanlon, Alice.",A diamond in the rough,1886,Fiction,,,,,56950
uc1.b4080508,Hathi,"Young, E. H. (Emily Hilda),",Jenny Wren / | $c: by E.H. Young.,1932,Fiction,,,,,127277
nyp.33433007296423,Hathi,"Fitzgerald, Sarah Jane.","Coals and colliers; or, How we get the fuel for our fires",1881,Fiction,,,,,69794
njp.32101068574464,Hathi,"Lawrence, D. H.","The Prussian officer, and other stories",1914,Fiction,,,,,102539
mdp.39015088617488,Hathi,"MacDonald, George,",Sir Gibbie / | $c: by George MacDonald ; [with an introduction by Greville MacDonald].,1924,Fiction,,,,,214748
uc2.ark:/13960/t02z17c5p,Hathi,"Snoad, A. Warner Hull.",Echoes of life;,1884,Fiction,,,,,54476
njp.32101063691446,Hathi,"Gale, Norman,",All expenses paid,1895,Fiction,,,,,18749
uiuo.ark:/13960/t0bv8482r,Hathi,"Thomas, J. Meredith.",The professor and his daughters,1883,Fiction,,,,,53185
uiuo.ark:/13960/t20c5hk2t,Hathi,"Muir, Alan,",Golden girls,1883,Fiction,,,,,49483
uc1.$b470316,Hathi,"Baumann, Margaret I.","Ajapa the tortoise, | a book of Nigerian fairy tales, | $c: with eight full-page illustrations in colour by G. R. Day.",1929,Fiction,,,,,42608
uc1.$b86344,Hathi,"Belloc, Hilaire,","Belinda, | a tale of affection in youth and age, | $c: by Hilaire Belloc.",1928,Fiction,,,,,32566
uiuo.ark:/13960/t1xd18r3k,Hathi,"Cuninghame, Caroline Madelina Fairlie.",A wandering star,1892,Fiction,,,,,48900
wu.89047148226,Hathi,"Porteous, Crichton.",Teamsman; | $c: with wood engraving by Kingsley Cook.,1939,Fiction,,,,,95287
njp.32101065848333,Hathi,"Murray, David Christie,",The weaker vessel,1887,Fiction,,,,,52127
inu.39000005792002,Hathi,"(Donald Alexander), Mackenzie, Donald A.",Tales from the moors and the mountains / | $c: by Donald A. Mackenzie.,1931,Fiction,,,,,79861
uc2.ark:/13960/t21c1vb71,Hathi,"Strachey, John St. Loe,","Dog stories, from the ""Spectator"";",1896,Fiction,,,,,56206
uiuo.ark:/13960/t3708mv9t,Hathi,"Needell, J. H.,",Julian Karslake's secret;,1881,Fiction,,,,,48060
uc2.ark:/13960/t87h1j07q,Hathi,Fleur de Lys.,A month's caravan tour through five counties,1911,Fiction,,,,,35459
uc1.$b236196,Hathi,"De la Mare, Walter,","The riddle, and other stories / | $c: by Walter De La Mare.",1923,Fiction,,,,,97597
uc1.b4104374,Hathi,"MacDonald, George,",The portent,1909,Fiction,,,,,100992
uc2.ark:/13960/t6j10405t,Hathi,"Canton, William,",Children's sayings,1900,Fiction,,,,,34971
mdp.39015082364012,Hathi,"St. Mars, F.",On nature's trail;,1912,Fiction,,,,,77090
inu.39000005911628,Hathi,"Jegerlehner, Johannes,",Alp legends: | $c: collected by Johannes Jegerlehner. Tr. by I. M. Whitworth.,1926,Fiction,,,,,56158
pst.000007302602,Hathi,"Busson, Paul,",The man who was born again : | a romance / | $c: by Paul Busson ; translated by Prince Mirski and Thomas Moult.,1927,Fiction,,,,,108279
uc1.$b244949,Hathi,"(Gladys Bronwyn), Stern, G. B.",The back seat | $c: [by] G. B. Stern.,1923,Fiction,,,,,51894
uc2.ark:/13960/t1mg7hc84,Hathi,"Mirabeau, Honoré-Gabriel de Riqueti,",Mirabeau's love-letters,1909,Fiction,,,,,114368
mdp.39015063975471,Hathi,"Shorthouse, J. H.",A teacher of the violin,1888,Fiction,,,,,56708
njp.32101065192799,Hathi,"Ollivant, Alfred,",Danny;,1920,Fiction,,,,,72549
uc2.ark:/13960/t7kp7zz8j,Hathi,"Wren, Percival Christopher,",The young stagers;,1917,Fiction,,,,,33524
uc2.ark:/13960/t1xd0tc7t,Hathi,"Cleadas,",Greedy of gain: a sketch,1886,Fiction,,,,,13868
njp.32101068169679,Hathi,"Falconer, Lanoe,",Cecilia de Noël,1891,Fiction,,,,,40355
mdp.39015063964483,Hathi,"Smith, Bertram,",Crashie Howe,1921,Fiction,,,,,34540
mdp.39015022207750,Hathi,"Crane, Stephen,","The red badge of courage, | $c: by Stephen Crane.",1927,Fiction,,,,,62212
uiuo.ark:/13960/t1rf6f55p,Hathi,"Vallings, Harold.",The transgression of Terence Clancy,1893,Fiction,,,,,48689
mdp.39015008221114,Hathi,"Wright, Harold Bell,","Long ago told (Huh-kew ah-kah) legends of the Papago Indians, | $c: arranged by Harold Bell Wright; illustrated by Mrs. Katherine F. Kitt.",1929,Fiction,,,,,48140
inu.32000011184118,Hathi,"Johnson, R. Brimley (Reginald Brimley),","Balls and assemblies | from Fanny Burney, Jane Austen, Maria Edgeworth, Susan Ferrier, and Mary Russell Mitford, | $c: selected with introduction, notes and tables by R. Brimley Johnson.",1928,Fiction,,,,,47828
uc2.ark:/13960/t9862dx71,Hathi,"Watt, Findlay.",Allanforth commune,1913,Fiction,,,,,58066
mdp.49015001034512,Hathi,"(Gilbert Keith), Chesterton, G. K.","The sword of wood, | a story | $c: by G.K. Chesterton.",1928,Fiction,,,,,5858
inu.30000048943728,Hathi,"Kennedy, Margaret,",A long week-end / | $c: by Margaret Kennedy.,1927,Fiction,,,,,9982
uc1.b3477486,Hathi,"Simpson, Helen DeGuerry,",The female felon / | $c: Helen DeGuerry Simpson ; illustrated by Mary Shepard.,1935,Fiction,,,,,14611
mdp.39015063020096,Hathi,"Gorky, Maksim,",Heartache & The old woman Izergil,1905,Fiction,,,,,38487
uc1.$b144788,Hathi,"Gálvez, Manuel,","Holy Wednesday, | $c: by Manuel Gálvez; translated from the Spanish by Warre B. Wells.",1934,Fiction,,,,,39731
njp.32101063607244,Hathi,"Leadbitter, Eric.",Shepherd's warning,1920,Fiction,,,,,88601
inu.30000006241354,Hathi,,Chap-books and folk-lore tracts,1885,Fiction,,,,,14052
mdp.39015000550536,Hathi,"Houghton, Claude,","The passing of the third floor back,",1935,Fiction,,,,,66158
mdp.39015066637136,Hathi,Aesop.,"The fables of Æsop, selected, told anew and their history traced by Joseph Jacobs. Done into pictures, by Richard Heighway",1915,Fiction,,,,,25979
inu.39000005989020,Hathi,"Devi, Shovona.",The orient pearls,1915,Fiction,,,,,56918
uc2.ark:/13960/t5k933d09,Hathi,"Spenser, Edmund,",Stories from the Faerie queene,1900,Fiction,,,,,99372
nyp.33433074867304,Hathi,"Jacob, Violet,",Irresolute Catherine,1908,Fiction,,,,,28750
nnc1.cr60107952,Hathi,"Jeanne,",The life of Armelle Nicolas,1899,Fiction,,,,,73493
uc1.b3137613,Hathi,"Baker, Sarah S.","Little Tora, the Swedish schoolmistress",1898,Fiction,,,,,35002
mdp.39015073486642,Hathi,"Henty, G. A.",Do your duty,1900,Fiction,,,,,20515
uc1.$b597262,Hathi,"Cankar, Ivan,","The bailiff Yerney and his rights / | $c: by Ivan Cankar; translated from the Slovene by Sidonie Yeras and H. C. Sewell Grant, with an introd. by Janko Lavrin.",1930,Fiction,,,,,29923
dul1.ark:/13960/t5gb2ss8d,Hathi,"Wells, H. G.",The first men in the moon,1901,Fiction,,,,,82133
uc1.b4088986,Hathi,"Carossa, Hans,",Boyhood and youth.,1931,Fiction,,,,,64549
nyp.33433074870761,Hathi,"Tynan, Katharine,",The handsome quaker and other stories,1902,Fiction,,,,,67445
mdp.39015009129688,Hathi,"Green, Julien,","Christine and other stories, | $c: by Julian Green, translated from the French by Courtney Bruerton.",1931,Fiction,,,,,60999
njp.32101027072808,Hathi,"Penfield, Edward,",Holland,1907,Fiction,,,,,10670
njp.32101065864728,Hathi,"Marsh, A.",The ten pleasures of marriage : | and the second part of the confession of the new married couple / | $c: attributed to Aphra Behn ; reprinted with an introduction by John Harvey and the original twenty plates and two engraved titles re-engraved.,1923,Fiction,,,,,79821
uc2.ark:/13960/t6d21v06g,Hathi,"Wood, Michael.",The willow weaver and seven other tales,1915,Fiction,,,,,36071
uc1.$b302055,Hathi,"Mordaunt, Elinor,",Mrs. Van Kleek / | $c: by Elinor Mordaunt.,1934,Fiction,,,,,84665
mdp.39015078554774,Hathi,"Defoe, Daniel,","Robinson Crusoe, told to the children",1908,Fiction,,,,,23814
uc1.b3144889,Hathi,"Bullett, Gerald William,","The baker's cart, | and other tales, | $c: by Gerald Bullett.",1925,Fiction,,,,,68686
njp.32101065599605,Hathi,"Mordaunt, Elinor,",The garden of contentment,1908,Fiction,,,,,44188
uc2.ark:/13960/t6154g68b,Hathi,"Fenn, George Manville,",Real gold;,1894,Fiction,,,,,91093
uc2.ark:/13960/t3zs2kq9s,Hathi,"Irving, Washington,",Old Christmas,1894,Fiction,,,,,22607
uc2.ark:/13960/t3rv0rz2p,Hathi,"Gwynne, Agnes M.",An emergency husband / | $c: by A.M. Gwynne.,1900,Fiction,,,,,63426
njp.32101068605839,Hathi,"Wells, H. G.",Select conversations with an uncle,1895,Fiction,,,,,22269
uc1.$b63785,Hathi,"Sitwell, Constance,","White thorn, | $c: by Constance Sitwell.",1932,Fiction,,,,,45470
umn.319510021025606,Hathi,"Ryŷs, Mary.","Scenes from family life : | the life-history of a family, with necessary refurbishings, for children, their parents, relatives, and other worshipf company, of a hundred and odd years and under, by one of the children themselves.",1938,Fiction,,,,,79047
mdp.39015025105563,Hathi,"Bates, H. E. (Herbert Ernest),","Catherine Foster, | $c: by H. E. Bates.",1929,Fiction,,,,,63549
mdp.39015039630242,Hathi,"Farnol, Jeffery,",Portrait of a gentleman in colours; | the romance of Mr. Lewis Berger.,1935,Fiction,,,,,14902
uc2.ark:/13960/t4xg9h40h,Hathi,"Oliphant,",Hester,1883,Fiction,,,,,78874
uc1.b3578842,Hathi,"Bierce, Ambrose,",Ten tales / | $c: by Ambrose Bierce ; with an introduction by A. J. A. Symons.,1925,Fiction,,,,,36632
nyp.33433074946967,Hathi,"Cobb, Thomas,",Mr. Passingham,1899,Fiction,,,,,38193
uc1.b3324209,Hathi,"Huth, Alfred Henry,","A true relation of the travels and perilous adventures of Mathew Dudgeon, gentleman",1894,Fiction,,,,,68893
uc1.$b322847,Hathi,"Boden, Frederick C.","Flo; | a novel, | $c: by F. C. Boden.",1933,Fiction,,,,,106290
uc2.ark:/13960/t08w3gp9g,Hathi,"Moore, George,",Fragments from Héloïse & Abélard,1921,Fiction,,,,,6534
uc2.ark:/13960/t0xp72f1v,Hathi,"Hodgson, William Hope,",Men of the deep waters,1921,Fiction,,,,,84007
uiuo.ark:/13960/t6n01t36w,Hathi,"Whitby, Beatrice,",In the suntime of her youth,1893,Fiction,,,,,45585
uc1.b3322000,Hathi,"Buxton, B. H.",Nell,1880,Fiction,,,,,43025
mdp.39015063552262,Hathi,"Gregg, Mary (Kirby)",Julia Maitland,1882,Fiction,,,,,27110
inu.30000047765767,Hathi,"De la Mare, Walter,","The riddle, | and other stories | $c: by Walter De La Mare.",1923,Fiction,,,,,97568
njp.32101064792128,Hathi,"Green, R. E.",Friends of the river-side,1914,Fiction,,,,,39544
uc2.ark:/13960/t74t6fr2q,Hathi,"Gilson, Roy Rolfe,",In the morning glow;,1902,Fiction,,,,,29073
uc2.ark:/13960/t37082c7z,Hathi,"Gray, Louisa M.",Ada and Gerty; or Hand in Hand heavenward,1885,Fiction,,,,,118747
uc2.ark:/13960/t8pc2vj1r,Hathi,"Benecke, Else C. M.",More tales by Polish authors,1916,Fiction,,,,,79739
njp.32101068588787,Hathi,"Surtees, Robert Smith,","Hawbuck Grange; or, The Sporting adventures of Thomas Scott, esq",1922,Fiction,,,,,91951
nyp.33433074940895,Hathi,"Clements, Mary E.","""Sheltering arms;"" or, The entrance of God's word gives light",1888,Fiction,,,,,48444
uc1.$b803945,Hathi,"Stock, Ralph,",The recipe for rubber,1912,Fiction,,,,,38976
nyp.33433075764336,Hathi,"Wathen-Bartlett, Vanda.",The gap in the garden,1903,Fiction,,,,,86934
mdp.39015059422181,Hathi,"Jefferies, Richard,",Red deer,1900,Fiction,,,,,40270
njp.32101063581639,Hathi,"Kelly, Myra,",Little aliens,1910,Fiction,,,,,45959
njp.32101062079593,Hathi,,The padre,1916,Fiction,,,,,19228
mdp.39015059414881,Hathi,"Manhood, H. A. (Harold Alfred),",Crack of whips; | tales.,1934,Fiction,,,,,82072
uc2.ark:/13960/t2r49m355,Hathi,,The history of Thomas Hickathrift,1885,Fiction,,,,,14255
uc1.b4576278,Hathi,"Spenser, Edmund,",The gateway to Spenser,1913,Fiction,,,,,75947
inu.30000041701990,Hathi,"Le Gallienne, Richard,",If I were God,1897,Fiction,,,,,9833
uc1.$b242768,Hathi,"Ellis, Havelock, Mrs.,","The mine of dreams; | selected short stories, | $c: by Mrs. Havelock Ellis. With a preface by Charles Marriott, reminiscences by Mrs. Clifford Bax and a note by Havelock Ellis.",1925,Fiction,,,,,72963
uc1.b4087141,Hathi,"Bagnold, Enid.","Alice and Thomas [and] Jane, | $c: by Enid Bagnold; illustrated by the author and Laurian Jones.",1930,Fiction,,,,,38978
uc1.b4101437,Hathi,"Chesterton, G. K. (Gilbert Keith),","The end of the Roman road, | a pageant of wayfarers. | $c: By G. K. Chesterton. Illustrated by T. H. Robinson. Preface by A. St. John Adcock.",1924,Fiction,,,,,5213
uiuo.ark:/13960/t0zp4qr0f,Hathi,"Varty-Smith, Augusta A.",Matthew Tindale,1891,Fiction,,,,,55694
nc01.ark:/13960/t2w38qw4r,Hathi,"Pain, Barry,",Stories in the dark,1901,Fiction,,,,,34565
uc1.b3327391,Hathi,"Mills, John,",The life of a foxhound,1890,Fiction,,,,,38305
uc2.ark:/13960/t3pv6qg0p,Hathi,Bartimeus.,A tall ship on other naval occasions,1918,Fiction,,,,,47932
mdp.39015014288719,Hathi,"Sorabji, Cornelia.",Sun-babies,1904,Fiction,,,,,33081
njp.32101067629368,Hathi,"Barrie, J. M.",The old lady shows her medals,1921,Fiction,,,,,35201
mdp.39015008910344,Hathi,"(Herbert George), Wells, H. G.","The invisible man. | a grotesque romance, | $c: by H. G. Wells ...",1924,Fiction,,,,,59988
uc1.$b103181,Hathi,"Hurst, Fannie,","Lummox, | $c: by Fannie Hurst.",1924,Fiction,,,,,110273
njp.32101048376568,Hathi,"Burgess, Elizabeth.","Life & history of Betty Bolaine, late of Canterbury",1880,Fiction,,,,,15930
mdp.39015030844792,Hathi,"Barrie, J. M.",Echoes of the war,1918,Fiction,,,,,34697
mdp.39015059405335,Hathi,"Hyne, Charles John Cutcliffe Wright,",The new Eden,1892,Fiction,,,,,46234
uva.x000236191,Hathi,"Molesworth,",The carved lions,1895,Fiction,,,,,58198
uva.x030809734,Hathi,"Mortalis,",Jesus in London to-day,1905,Fiction,,,,,56950
uiuo.ark:/13960/t3st87n0g,Hathi,"Russell, William Clark,",My Danish sweetheart,1891,Fiction,,,,,57535
mdp.39015047760064,Hathi,"Dickinson, G. Lowes",The magic flute;,1920,Fiction,,,,,32255
uiuo.ark:/13960/t62528d7m,Hathi,"Taylor, Ida A.",Allegiance,1886,Fiction,,,,,51368
uc1.31822038207486,Hathi,"Grimm, Jacob,",Fairy tales of the brothers Grimm,1911,Fiction,,,,,122708
uc2.ark:/13960/t84j0hm3g,Hathi,"Macnamara, T. J.",School-room humour,1913,Fiction,,,,,30716
mdp.39015027340721,Hathi,"Kähnert, Maria Elisabeth,","Jagdstaffel 356, by M. E. Kähnert; translated from the German by Claud W. Sykes.",1935,Fiction,,,,,29515
nyp.33433082199757,Hathi,"Wotton, Mabel E.",Word portraits of famous writers,1887,Fiction,,,,,64332
nyp.33433074936299,Hathi,"Barnard, Frederick,",Behind a brass knocker;,1883,Fiction,,,,,47367
wu.89009493602,Hathi,"Gunn, Jeannie,",The little black princess,1905,Fiction,,,,,32193
uc1.b4692438,Hathi,"Vince, Charles.","Barrie Marvell, his dreams and adventures",1922,Fiction,,,,,34768
mdp.39015039396083,Hathi,"Von Arnim, Elizabeth,",Elizabeth and her German garden,1899,Fiction,,,,,44058
njp.32101068605789,Hathi,"Wharton, Edith,",A gift from the grave,1900,Fiction,,,,,32006
uc1.l0060265717,Hathi,"Craik, Georgiana M.",Diana,1889,Fiction,,,,,52072
nyp.33433075754931,Hathi,"Sutcliffe, Halliwell,",Through sorrow's gates,1908,Fiction,,,,,149759
wu.89098868946,Hathi,"Pansy,",The Chautauqua girls at home,1887,Fiction,,,,,104896
uiuo.ark:/13960/t1gh9v61h,Hathi,"Davidson, Hugh Coleman,",The green hills by the sea;,1887,Fiction,,,,,48866
uc2.ark:/13960/t88g8jv5k,Hathi,"Pontoppidan, Henrik,",Emanuel,1896,Fiction,,,,,75272
mdp.39015059389539,Hathi,"Barber, Margaret Fairless,",The gathering of Brother Hilarius,1902,Fiction,,,,,32403
mdp.39015032028105,Hathi,"Mrs., Grant, Elizabeth (Raper),",The receipt book of Elizabeth Raper and a portion of her cipher journal.,1924,Fiction,,,,,29899
njp.32101064723073,Hathi,"Story, Alfred Thomas,",A book of vagrom men and vagrant thoughts,1889,Fiction,,,,,44477
uiuo.ark:/13960/t4sj1vk59,Hathi,"Gissing, Algernon,",The scholar of Bygate,1897,Fiction,,,,,52414
uc1.b3908368,Hathi,"Ewald, Carl,",The pond,1922,Fiction,,,,,22747
coo.31924013471929,Hathi,"Dickens, Charles,","Wellerisms from ""Pickwick"" & ""Master Humphrey's clock""",1886,Fiction,,,,,51136
uc1.b3122831,Hathi,"Hanley, James,",Drift; | a novel | $c: by James Hanley.,1930,Fiction,,,,,107612
